MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190528,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,RI,74.95,25.05,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,RI,62.88,37.12,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,RI,62.88,37.12,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,RI,62.88,37.12,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,RI,75.16,24.84,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,RI,73.69,26.31,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,RI,73.69,26.31,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,RI,73.69,26.31,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,RI,73.69,26.31,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,RI,1.40,98.60,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,RI,1.31,98.69,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,RI,1.31,98.69,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,RI,85.47,14.53,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,RI,85.47,14.53,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,RI,85.47,14.53,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,RI,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,RI,0.00,42.65,57.35,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,RI,0.00,66.10,33.90,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,RI,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,RI,0.01,99.99,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,RI,0.01,99.99,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,RI,64.46,35.54,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,RI,64.46,35.54,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,RI,64.46,35.54,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,RI,64.46,35.54,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,RI,84.30,15.70,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,RI,84.30,15.70,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,RI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,RI,0.00,100.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,RI,0.00,100.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,RI,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-29,2016-12-05,2
20161122,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-22,2016-11-28,2
20161115,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-15,2016-11-21,2
20161108,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,RI,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20161025,RI,0.00,0.00,31.73,68.27,0.00,0.00,2016-10-25,2016-10-31,2
20161018,RI,0.00,0.00,15.90,84.10,0.00,0.00,2016-10-18,2016-10-24,2
20161011,RI,0.00,0.00,15.90,84.10,0.00,0.00,2016-10-11,2016-10-17,2
20161004,RI,0.00,0.00,15.90,84.10,0.01,0.00,2016-10-04,2016-10-10,2
20160927,RI,0.00,0.00,15.90,84.10,0.01,0.00,2016-09-27,2016-10-03,2
20160920,RI,0.00,0.00,15.90,84.10,0.01,0.00,2016-09-20,2016-09-26,2
20160913,RI,0.00,0.00,15.90,84.10,0.01,0.00,2016-09-13,2016-09-19,2
20160906,RI,0.00,0.79,83.13,16.07,0.01,0.00,2016-09-06,2016-09-12,2
20160830,RI,0.00,0.79,83.13,16.07,0.01,0.00,2016-08-30,2016-09-05,2
20160823,RI,0.00,17.35,66.57,16.08,0.00,0.00,2016-08-23,2016-08-29,2
20160816,RI,0.00,17.35,67.11,15.54,0.00,0.00,2016-08-16,2016-08-22,2
20160809,RI,0.00,17.35,61.75,20.90,0.00,0.00,2016-08-09,2016-08-15,2
20160802,RI,0.00,17.35,61.75,20.90,0.00,0.00,2016-08-02,2016-08-08,2
20160726,RI,0.00,9.68,90.32,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,RI,0.00,9.73,90.27,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,RI,96.40,3.60,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20220405,SC,45.71,23.91,30.37,0.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,SC,48.50,21.13,30.37,0.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,SC,49.64,19.45,30.91,0.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,SC,26.41,35.81,37.78,0.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,SC,13.16,49.10,37.74,0.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,SC,31.07,45.89,23.04,0.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,SC,50.78,33.57,15.65,0.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,SC,68.20,26.75,5.06,0.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,SC,68.20,26.75,5.06,0.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,SC,56.32,37.19,6.49,0.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,SC,64.96,28.56,6.49,0.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,SC,57.07,23.14,19.79,0.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,SC,49.47,21.75,23.31,5.47,0.00,0.00,2022-01-11,2022-01-17,2
20220104,SC,51.78,16.59,23.75,7.87,0.00,0.00,2022-01-04,2022-01-10,2
20211228,SC,18.36,41.17,17.58,22.88,0.00,0.00,2021-12-28,2022-01-03,2
20211221,SC,18.87,40.67,17.58,22.88,0.00,0.00,2021-12-21,2021-12-27,2
20211214,SC,10.64,43.99,22.49,22.88,0.00,0.00,2021-12-14,2021-12-20,2
20211207,SC,5.91,28.53,36.58,28.98,0.00,0.00,2021-12-07,2021-12-13,2
20211130,SC,26.89,30.53,31.00,11.57,0.00,0.00,2021-11-30,2021-12-06,2
20211123,SC,26.89,37.43,35.67,0.00,0.00,0.00,2021-11-23,2021-11-29,2
20211116,SC,40.80,37.26,21.94,0.00,0.00,0.00,2021-11-16,2021-11-22,2
20211109,SC,52.48,37.26,10.27,0.00,0.00,0.00,2021-11-09,2021-11-15,2
20211102,SC,48.41,43.43,8.15,0.00,0.00,0.00,2021-11-02,2021-11-08,2
20211026,SC,48.41,51.59,0.00,0.00,0.00,0.00,2021-10-26,2021-11-01,2
20211019,SC,84.97,15.03,0.00,0.00,0.00,0.00,2021-10-19,2021-10-25,2
20211012,SC,91.21,8.79,0.00,0.00,0.00,0.00,2021-10-12,2021-10-18,2
20211005,SC,92.21,7.79,0.00,0.00,0.00,0.00,2021-10-05,2021-10-11,2
20210928,SC,98.41,1.59,0.00,0.00,0.00,0.00,2021-09-28,2021-10-04,2
20210921,SC,88.25,11.75,0.00,0.00,0.00,0.00,2021-09-21,2021-09-27,2
20210914,SC,85.07,14.93,0.00,0.00,0.00,0.00,2021-09-14,2021-09-20,2
20210907,SC,83.89,16.11,0.00,0.00,0.00,0.00,2021-09-07,2021-09-13,2
20210831,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-31,2021-09-06,2
20210824,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-24,2021-08-30,2
20210817,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-17,2021-08-23,2
20210810,SC,99.86,0.14,0.00,0.00,0.00,0.00,2021-08-10,2021-08-16,2
20210803,SC,99.81,0.19,0.00,0.00,0.00,0.00,2021-08-03,2021-08-09,2
20210727,SC,99.81,0.19,0.00,0.00,0.00,0.00,2021-07-27,2021-08-02,2
20210720,SC,94.48,5.52,0.00,0.00,0.00,0.00,2021-07-20,2021-07-26,2
20210713,SC,94.48,5.52,0.00,0.00,0.00,0.00,2021-07-13,2021-07-19,2
20210706,SC,75.24,24.76,0.00,0.00,0.00,0.00,2021-07-06,2021-07-12,2
20210629,SC,77.56,22.38,0.06,0.00,0.00,0.00,2021-06-29,2021-07-05,2
20210622,SC,75.65,20.04,4.31,0.00,0.00,0.00,2021-06-22,2021-06-28,2
20210615,SC,60.66,24.05,14.69,0.61,0.00,0.00,2021-06-15,2021-06-21,2
20210608,SC,56.28,9.29,30.13,4.30,0.00,0.00,2021-06-08,2021-06-14,2
20210601,SC,27.77,37.09,14.37,20.77,0.00,0.00,2021-06-01,2021-06-07,2
20210525,SC,54.37,17.36,28.27,0.00,0.00,0.00,2021-05-25,2021-05-31,2
20210518,SC,59.98,21.67,18.35,0.00,0.00,0.00,2021-05-18,2021-05-24,2
20210511,SC,54.83,27.76,17.42,0.00,0.00,0.00,2021-05-11,2021-05-17,2
20210504,SC,25.05,74.95,0.00,0.00,0.00,0.00,2021-05-04,2021-05-10,2
20210427,SC,19.71,80.29,0.00,0.00,0.00,0.00,2021-04-27,2021-05-03,2
20210420,SC,18.57,81.43,0.00,0.00,0.00,0.00,2021-04-20,2021-04-26,2
20210413,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-13,2021-04-19,2
20210406,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-06,2021-04-12,2
20210330,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-30,2021-04-05,2
20210323,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-23,2021-03-29,2
20210316,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,SC,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,SC,98.36,1.64,0.00,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,SC,97.39,2.61,0.00,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,SC,90.61,9.39,0.00,0.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,SC,94.26,5.74,0.00,0.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,SC,94.26,5.74,0.00,0.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,SC,94.75,5.25,0.00,0.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,SC,86.70,13.30,0.00,0.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,SC,86.70,13.30,0.00,0.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,SC,86.70,13.30,0.00,0.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,SC,93.23,6.77,0.00,0.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,SC,93.84,6.16,0.00,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,SC,93.84,6.16,0.00,0.00,0.00,0.00,2020-11-24,2020-11-30,2
20201117,SC,94.76,5.24,0.00,0.00,0.00,0.00,2020-11-17,2020-11-23,2
20201110,SC,91.10,8.90,0.00,0.00,0.00,0.00,2020-11-10,2020-11-16,2
20201103,SC,91.12,8.88,0.00,0.00,0.00,0.00,2020-11-03,2020-11-09,2
20201027,SC,91.26,8.74,0.00,0.00,0.00,0.00,2020-10-27,2020-11-02,2
20201020,SC,94.65,5.35,0.00,0.00,0.00,0.00,2020-10-20,2020-10-26,2
20201013,SC,99.42,0.58,0.00,0.00,0.00,0.00,2020-10-13,2020-10-19,2
20201006,SC,99.42,0.58,0.00,0.00,0.00,0.00,2020-10-06,2020-10-12,2
20200929,SC,99.42,0.58,0.00,0.00,0.00,0.00,2020-09-29,2020-10-05,2
20200922,SC,99.26,0.74,0.00,0.00,0.00,0.00,2020-09-22,2020-09-28,2
20200915,SC,75.33,24.67,0.00,0.00,0.00,0.00,2020-09-15,2020-09-21,2
20200908,SC,83.32,16.68,0.00,0.00,0.00,0.00,2020-09-08,2020-09-14,2
20200901,SC,98.46,1.54,0.00,0.00,0.00,0.00,2020-09-01,2020-09-07,2
20200825,SC,98.46,1.54,0.00,0.00,0.00,0.00,2020-08-25,2020-08-31,2
20200818,SC,90.75,9.25,0.00,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,SC,95.48,4.52,0.00,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,SC,84.84,15.02,0.13,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,SC,84.33,15.53,0.13,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,SC,89.97,10.03,0.00,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,SC,76.53,23.47,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,SC,76.53,23.47,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,SC,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,SC,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,SC,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,SC,96.64,3.36,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,SC,66.67,24.29,9.04,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,SC,65.90,25.07,9.04,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,SC,44.62,27.93,27.45,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,SC,36.64,26.94,36.42,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,SC,32.42,13.89,41.51,12.18,0.00,0.00,2019-11-12,2019-11-18,2
20191105,SC,23.77,16.73,39.98,19.52,0.00,0.00,2019-11-05,2019-11-11,2
20191029,SC,22.38,16.17,32.27,25.95,3.24,0.00,2019-10-29,2019-11-04,2
20191022,SC,22.80,13.02,28.14,27.41,8.63,0.00,2019-10-22,2019-10-28,2
20191015,SC,18.98,13.70,29.02,29.67,8.63,0.00,2019-10-15,2019-10-21,2
20191008,SC,22.04,14.98,26.14,29.82,7.03,0.00,2019-10-08,2019-10-14,2
20191001,SC,22.06,29.27,28.20,18.70,1.77,0.00,2019-10-01,2019-10-07,2
