year,month,state,d0,d1,d2,d3,d4,DSCI_avg,DSCI_summed
271,2016,9,HI,5.3175,1.9499999999999997,0.72,0.0,0.0,11.3775,45.51
272,2016,9,IA,2.6125000000000003,0.0,0.0,0.0,0.0,2.6125000000000003,10.450000000000001
273,2016,9,ID,80.2625,12.4275,0.01,0.0,0.0,105.14750000000001,420.59000000000003
274,2016,9,IL,0.14,0.0,0.0,0.0,0.0,0.14,0.56
275,2016,9,IN,5.5175,0.4775,0.0,0.0,0.0,6.4725,25.89
276,2016,9,KS,0.275,0.0,0.0,0.0,0.0,0.275,1.1
277,2016,9,KY,10.862499999999999,0.0,0.0,0.0,0.0,10.862499999999999,43.449999999999996
278,2016,9,LA,5.675,0.0,0.0,0.0,0.0,5.675,22.7
279,2016,9,MA,2.7925,10.379999999999999,41.9875,44.8375,0.0,553.0525,2212.21
280,2016,9,MD,28.12,1.05,0.0,0.0,0.0,30.22,120.88
281,2016,9,ME,26.0475,13.53,9.8375,2.5475,0.0,105.5475,422.19
282,2016,9,MI,16.3075,0.3675,0.0,0.0,0.0,17.0425,68.17
283,2016,9,MN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2016,9,MO,0.5,0.0,0.0,0.0,0.0,0.5,2.0
285,2016,9,MS,26.13,10.37,6.4875,0.0,0.0,66.3325,265.33
286,2016,9,MT,26.465000000000003,17.994999999999997,6.34,0.3725,0.0,84.82750000000001,339.31000000000006
287,2016,9,NC,24.9875,9.405,0.875,0.0,0.0,46.4225,185.69
288,2016,9,ND,6.077500000000001,1.095,0.0725,0.0,0.0,8.485,33.94
289,2016,9,NE,23.31,1.5500000000000003,0.2025,0.0,0.0,27.0175,108.07
290,2016,9,NH,28.0775,19.240000000000002,13.0175,17.5575,0.0,263.6275,1054.51
291,2016,9,NJ,40.5175,46.2175,0.0,0.0,0.0,132.95250000000001,531.8100000000001
292,2016,9,NM,48.82000000000001,7.0825000000000005,0.0,0.0,0.0,62.985,251.94
293,2016,9,NV,41.5125,14.3325,21.42,0.26,0.0,136.7775,547.11
294,2016,9,NY,25.724999999999998,33.7775,17.665,9.94,0.0,235.73499999999999,942.9399999999999
295,2016,9,OH,37.714999999999996,16.54,0.0,0.0,0.0,70.795,283.18
296,2016,9,OK,29.8875,12.5925,2.0325,0.0,0.0,61.17,244.68
297,2016,9,OR,49.504999999999995,38.2625,12.232500000000002,0.0,0.0,162.7275,650.91
298,2016,9,PA,41.917500000000004,13.725,5.595,0.0,0.0,86.15249999999999,344.60999999999996
299,2016,9,PR,7.35,4.69,0.0,0.0,0.0,16.73,66.92
300,2016,9,RI,0.1975,32.707499999999996,67.0925,0.01,0.0,266.97999999999996,1067.9199999999998
301,2016,9,SC,19.41,8.165,1.45,0.0,0.0,40.09,160.36
302,2016,9,SD,24.885,20.035,5.1075,1.3525,0.0,92.45,369.8
303,2016,9,TN,21.775000000000002,8.4575,6.0225,1.1400000000000001,0.345,67.0175,268.07
304,2016,9,TX,4.5649999999999995,0.6499999999999999,0.0525,0.0,0.0,6.022500000000001,24.090000000000003
305,2016,9,UT,58.775000000000006,14.557500000000001,2.8899999999999997,0.0,0.0,96.56,386.24
306,2016,9,VA,56.607499999999995,0.1925,0.0,0.0,0.0,56.9925,227.97
307,2016,9,VT,55.8925,29.5425,0.0,0.0,0.0,114.9775,459.91
308,2016,9,WA,90.9425,9.0575,0.0,0.0,0.0,109.05749999999999,436.22999999999996
